"id"	"date"	"price"	"bedrooms"	"bathrooms"	"sqft_living"	"sqft_lot"	"floors"	"waterfront"	"condition"	"grade"	"sqft_above"	"sqft_basement"	"yr_built"	"zipcode"	"lat"	"long"	"sqft_living15"	"sqft_lot15"
4385701285	"12/23/2014"	1272000	4	3.25	3020	4000	1.5	0	5	8	1920	1100	1927	98112	47.6395	-122.279	2400	4000
993001629	"11/17/2014"	265000	3	2.75	1120	881	3	0	3	8	1120	0	1999	98103	47.6914	-122.343	1120	1087
7750500120	"11/18/2014"	3e+05	3	1	950	4760	1.5	0	3	6	950	0	1929	98106	47.5236	-122.348	1080	4760
7625700012	"12/2/2014"	370000	3	2.75	1250	1655	2	0	3	7	830	420	2006	98136	47.5554	-122.382	1520	3001
6056100312	"6/24/2014"	395000	3	2.5	1600	1936	2	0	3	7	1600	0	2007	98108	47.5629	-122.297	1600	1936
7981900110	"10/3/2014"	350000	4	2.75	2300	3175	1.5	0	3	6	1340	960	1966	98144	47.5732	-122.305	1260	3175
7019000050	"5/6/2014"	367500	3	1.5	1410	9647	1	0	3	8	1410	0	1961	98177	47.7608	-122.361	2090	9272
579000595	"9/6/2014"	724000	2	1	1560	5000	1.5	0	4	7	1560	0	1942	98117	47.7006	-122.386	2620	5400
5458300580	"10/1/2014"	478000	2	2	1200	1867	1	0	3	7	600	600	1924	98109	47.627	-122.345	1790	2221
8901000585	"4/1/2015"	525000	4	1.75	1600	7400	1	0	3	7	1210	390	1973	98125	47.7111	-122.309	1640	7500
2228900195	"3/11/2015"	556000	4	2.5	2240	5402	2	0	3	8	2240	0	2005	98133	47.772	-122.35	2240	7560
6865200981	"12/21/2014"	517000	2	1	1140	3750	1	0	4	7	1140	0	1925	98103	47.6619	-122.343	1660	4000
3528900980	"5/23/2014"	648475	4	2.75	2250	5700	1	0	3	8	1200	1050	1951	98109	47.6406	-122.344	1720	3850
2026049122	"4/1/2015"	425000	3	1.5	1120	6653	1	0	4	7	1120	0	1937	98133	47.7321	-122.334	1580	7355
1139000069	"11/18/2014"	320000	3	1.5	1240	1221	2	0	3	8	1050	190	2009	98133	47.7073	-122.356	1180	887
2755200040	"7/12/2014"	492000	2	1	1290	6272	1	0	4	6	890	400	1922	98115	47.6777	-122.305	1260	5376
1102001274	"4/15/2015"	951000	3	2.25	3400	12825	1	0	3	9	3400	0	1961	98118	47.5435	-122.26	2510	11574
3438501860	"4/22/2015"	385000	3	1	1020	5950	1	0	3	6	880	140	1950	98106	47.5436	-122.357	1800	5950
2397100705	"7/14/2014"	1518630	4	4.25	3650	5328	1.5	0	3	9	2330	1320	1907	98119	47.638	-122.362	1710	3600
5101402472	"1/29/2015"	340500	2	1	940	5413	1	0	3	7	940	0	1923	98115	47.6956	-122.304	1340	5296
6056100370	"11/24/2014"	430000	3	2.25	2020	2750	2	0	3	8	1680	340	2008	98108	47.5633	-122.297	1720	1546
9547200340	"1/20/2015"	520000	3	2.75	1700	3264	1	0	3	7	1060	640	1919	98115	47.6767	-122.311	1880	4080
7228500094	"12/12/2014"	278000	4	2	1480	6324	1	0	3	7	1480	0	1943	98122	47.6147	-122.302	1480	3600
4232903295	"4/16/2015"	940000	3	1.5	1790	4800	1.5	0	3	8	1790	0	1912	98119	47.6332	-122.362	1780	3600
7312400080	"7/14/2014"	550000	3	1.75	1680	4800	1	0	4	7	1400	280	1960	98126	47.5535	-122.377	1540	5000
7645900355	"3/13/2015"	850000	3	2.75	3180	3680	2	0	4	9	2190	990	1918	98126	47.577	-122.38	2000	3680
567000755	"12/5/2014"	450000	2	3	NA	NA	2	0	3	7	1400	390	2001	98144	47.5926	-122.296	1460	1462
3124049196	"11/7/2014"	330000	4	1.5	2500	9448	1	0	4	7	1250	1250	1966	98106	47.5212	-122.339	1640	9490
9828701747	"1/23/2015"	6e+05	3	1	970	4800	1	0	3	6	970	0	1950	98112	47.6212	-122.298	1500	2042
3438501452	"5/20/2014"	329000	4	2.5	1600	6765	1	0	3	7	830	770	1947	98106	47.5469	-122.365	1600	8942
2264500890	"5/8/2014"	712000	3	1	1250	4620	1.5	0	4	7	1150	100	1900	98103	47.651	-122.341	1900	4400
9273200145	"10/10/2014"	1260000	3	3.5	3220	3960	2	0	3	10	2760	460	1991	98116	47.5909	-122.384	3080	4444
7015200790	"6/24/2014"	683500	3	1.5	1820	5756	1.5	0	3	7	1640	180	1946	98119	47.6479	-122.367	1760	6169
6126601445	"5/30/2014"	490000	3	1.75	1920	5405	1	0	4	7	960	960	1947	98126	47.5583	-122.38	1190	5405
7452500315	"12/20/2014"	285000	2	1	1210	4895	1	0	3	6	710	500	1951	98126	47.5202	-122.373	1100	6000
6713700025	"5/15/2014"	3e+05	3	1	1220	13000	1	0	4	7	1220	0	1955	98133	47.7608	-122.353	1510	12600
567000385	"6/23/2014"	362500	2	1.5	940	1768	2	0	3	7	940	0	2009	98144	47.5925	-122.295	1130	1159
7010700976	"11/14/2014"	505000	3	1	1100	5400	1.5	0	3	7	1100	0	1908	98199	47.6604	-122.396	1770	4400
7889601300	"4/21/2015"	268000	3	1	1420	6000	1	0	3	6	1420	0	1941	98146	47.4913	-122.336	1480	6000
3293700496	"12/4/2014"	450000	4	1.75	1850	7730	1	0	5	7	1100	750	1956	98133	47.7481	-122.355	2260	8581
9284801165	"5/30/2014"	315000	3	2	1060	5750	1	0	3	7	1060	0	1981	98126	47.5523	-122.372	1080	5750
269000615	"5/16/2014"	875000	3	2	2220	6641	1	0	4	7	1220	1000	1947	98199	47.6426	-122.388	1800	5900
2254502070	"11/5/2014"	512500	3	3	2260	2400	2	0	3	7	2260	0	1909	98122	47.6094	-122.31	1320	2790
1177000130	"5/22/2014"	805000	4	2.75	2410	6000	1	0	5	8	1410	1000	1950	98107	47.6707	-122.399	1760	6000
3814400125	"10/16/2014"	493000	4	2	1910	2874	1	0	3	7	1060	850	1910	98122	47.6101	-122.295	1520	2874
9547205180	"6/13/2014"	696000	3	2.5	2300	3060	1.5	0	3	8	1510	790	1930	98115	47.6827	-122.31	1590	3264
3188100007	"10/22/2014"	380000	3	2.5	1610	1778	3	0	3	7	1610	0	2002	98115	47.6902	-122.306	1120	2187
8113101232	"12/2/2014"	343000	2	1	1180	9261	1	0	4	7	940	240	1957	98118	47.5492	-122.274	1700	6325
4427100095	"6/23/2014"	360000	4	1.5	1720	6417	1	0	3	7	1720	0	1953	98125	47.7268	-122.311	1430	6240
7589700106	"10/14/2014"	460000	2	1.5	1790	3760	1.5	0	4	8	1280	510	1928	98117	47.6871	-122.373	1540	5080
7950300440	"10/15/2014"	305000	2	1	1030	6000	1	0	3	7	1030	0	1925	98118	47.5669	-122.283	1510	5000
6852700477	"9/16/2014"	550000	2	1.5	1300	2970	1	0	3	7	990	310	1903	98102	47.6233	-122.319	1700	3000
3904100089	"8/1/2014"	190000	3	1.75	1350	7370	1	0	4	6	1350	0	1912	98118	47.5336	-122.278	1440	6000
4364200015	"1/9/2015"	335000	2	1.5	1170	5248	1	0	5	6	1170	0	1941	98126	47.5318	-122.374	1170	5120
6384500581	"6/18/2014"	555000	3	1.75	2040	6000	1	0	5	7	1120	920	1958	98116	47.5688	-122.397	1530	6250
9828700235	"4/1/2015"	669000	3	1	1560	4500	1.5	0	5	7	1560	0	1915	98112	47.6204	-122.292	1530	4500
7548300731	"8/8/2014"	559950	3	2.5	1660	1458	3	0	3	9	1660	0	2014	98144	47.5876	-122.309	1660	1784
3157600240	"9/3/2014"	540000	3	2.5	2520	5000	3	0	3	9	2520	0	1990	98106	47.5664	-122.359	1130	5000
2771603314	"4/16/2015"	475000	2	2.25	1060	925	2	0	3	8	980	80	2006	98199	47.6386	-122.388	1020	4000
6362900138	"11/3/2014"	379900	2	1.5	1240	1331	2	0	3	7	1050	190	2007	98144	47.5959	-122.298	1250	1431
9834200305	"7/16/2014"	350000	3	1	1790	3876	1.5	0	5	7	1090	700	1904	98144	47.575	-122.288	1360	4080
9828201020	"10/31/2014"	427500	3	1	1480	4200	1.5	0	3	7	1480	0	1925	98122	47.6147	-122.298	1460	3600
6848200475	"11/26/2014"	933000	3	1.5	1870	3300	2	0	3	7	1870	0	1906	98102	47.6221	-122.325	1820	2460
8122100355	"9/24/2014"	550000	1	1	2880	7560	1	0	3	7	1440	1440	1925	98126	47.537	-122.375	1400	5040
461004730	"4/6/2015"	717000	3	1	1150	5000	1	0	3	8	1150	0	1959	98117	47.6805	-122.369	1160	5000
9241900150	"8/27/2014"	950000	3	2.5	3080	8448	2	0	3	9	3080	0	2000	98199	47.6469	-122.389	2500	6400
7977200590	"2/19/2015"	7e+05	3	1.75	1640	4590	1.5	0	5	7	1640	0	1951	98115	47.6846	-122.294	1760	5100
2594200350	"3/4/2015"	445000	2	1	NA	NA	1	0	4	7	830	80	1936	98136	47.5145	-122.39	1700	7200
461002150	"1/5/2015"	725000	4	1.75	2000	3750	1	0	5	8	1120	880	1950	98117	47.6816	-122.374	1370	5000
3131201105	"7/9/2014"	580000	3	1.75	1850	5100	1	0	3	7	1020	830	1909	98105	47.6605	-122.326	1850	5100
7818700480	"4/9/2015"	314200	1	1	610	6000	1	0	4	5	610	0	1918	98117	47.6911	-122.367	970	5000
6064800730	"1/29/2015"	330950	3	2.5	1630	2844	2	0	3	7	1630	0	2003	98118	47.5413	-122.288	1610	2582
2770606602	"3/5/2015"	552500	3	1.75	2040	5775	1	0	3	7	1410	630	1958	98199	47.6592	-122.393	1360	4400
2115200160	"6/5/2014"	445000	4	2.5	2340	3784	2	0	3	8	2340	0	2008	98106	47.535	-122.348	1730	4000
5309101395	"9/11/2014"	415000	2	1	910	3750	1	0	3	7	910	0	1904	98117	47.6772	-122.369	1160	4000
8820902400	"9/10/2014"	498000	3	3	2360	2750	2	0	3	7	1780	580	1983	98125	47.7142	-122.281	1970	5800
3298700840	"8/21/2014"	263500	2	1	750	4515	1	0	3	6	750	0	1942	98106	47.5198	-122.351	1020	5000
1862400176	"5/5/2014"	631625	4	2.5	2440	6651	2	0	3	9	2440	0	2014	98117	47.6971	-122.371	1350	7653
2771101200	"5/17/2014"	410000	3	2	1700	4250	1	0	3	6	890	810	1944	98199	47.6542	-122.385	1440	4250
7625704005	"5/6/2014"	561000	3	2	2000	7000	2	0	3	7	2000	0	1916	98136	47.5452	-122.393	1840	7000
2391600165	"6/17/2014"	475000	3	2.25	2280	5750	1	0	4	7	1150	1130	1985	98116	47.5641	-122.393	1500	5060
6300500479	"8/19/2014"	410000	3	2.5	1509	1418	3	0	3	8	1509	0	2014	98133	47.7047	-122.34	1509	1991
2652500740	"6/18/2014"	855000	4	2.25	2190	4080	2	0	3	8	1800	390	1918	98119	47.6425	-122.358	2100	4080
2917200645	"5/11/2015"	575000	4	1.75	2020	6200	1	0	4	6	1010	1010	1948	98133	47.7013	-122.35	1440	4158
2533300130	"7/16/2014"	8e+05	3	2.5	1630	2640	2	0	5	8	1630	0	1919	98119	47.6452	-122.371	1630	3000
1972202005	"5/21/2014"	475000	4	2	1790	2250	1	0	4	7	840	950	1909	98103	47.6526	-122.345	1440	1545
2795000080	"9/19/2014"	535100	3	2.25	2070	7207	1	0	3	8	1720	350	1973	98177	47.7735	-122.371	2350	7980
3192000085	"8/7/2014"	180000	3	1	1010	10215	1	0	3	6	1010	0	1955	98146	47.4872	-122.345	1320	10245
7871500345	"12/2/2014"	792500	3	1.5	1960	2400	2	0	3	8	1330	630	1911	98119	47.6423	-122.37	2090	4000
3392900080	"7/6/2014"	625000	2	1.75	1990	4000	1	0	5	7	1090	900	1952	98103	47.6889	-122.342	1270	5700
2883200760	"2/9/2015"	925000	3	2.5	2440	7419	1	0	3	7	1520	920	1961	98103	47.6857	-122.334	2440	4880
1861400068	"9/11/2014"	390000	2	1	860	1800	1	0	3	7	860	0	1909	98119	47.6334	-122.371	2160	3120
809002295	"10/29/2014"	1169000	5	2.5	2810	6000	2.5	0	3	9	2810	0	1907	98109	47.6367	-122.35	2240	4800
2113700825	"7/31/2014"	172000	3	1	970	4700	1	0	4	6	720	250	1943	98106	47.5285	-122.354	1560	4600
8081900101	"5/28/2014"	960000	4	2.25	2410	4560	2	0	5	9	1800	610	1929	98117	47.6796	-122.402	2150	5100
1189000030	"6/3/2014"	650000	5	2.75	2550	5040	1.5	0	5	8	2550	0	1902	98122	47.6136	-122.299	1590	3840
2436701200	"9/12/2014"	720000	3	1.75	2040	4000	2	0	5	7	1360	680	1924	98105	47.6675	-122.289	1610	4000
8122100690	"6/23/2014"	449000	4	2.5	1850	5040	1	0	3	7	1230	620	1930	98126	47.5386	-122.373	1010	5040
7452500770	"9/8/2014"	267500	2	1	960	5150	1	0	5	6	960	0	1951	98126	47.5201	-122.372	1010	5000
2303900035	"6/11/2014"	2888000	5	6.25	NA	NA	2	0	3	13	6120	2550	1965	98177	47.7295	-122.372	4140	81021
402000260	"2/11/2015"	190000	2	1	700	9500	1	0	3	6	700	0	1951	98118	47.5294	-122.276	1020	5617
6868200060	"12/11/2014"	565000	3	2.25	2560	8040	1	0	3	8	1510	1050	1958	98125	47.7124	-122.303	1980	8040
2767603210	"12/10/2014"	670950	3	2.5	1790	2375	3	0	3	8	1790	0	2007	98107	47.6726	-122.38	1450	2400
5708500315	"6/23/2014"	615000	5	2	2130	4180	1.5	0	5	7	1270	860	1926	98116	47.575	-122.388	1710	4180
2767600635	"5/7/2015"	742500	2	3	2020	5000	1	0	3	8	1350	670	1952	98117	47.6758	-122.375	1160	1118
8021700715	"5/14/2014"	702500	3	1.5	2360	6750	2	0	5	7	1930	430	1926	98103	47.6923	-122.332	1320	4500
3528900086	"5/8/2014"	1307000	5	3.25	2800	3200	1.5	0	5	10	1910	890	1932	98109	47.6421	-122.35	2450	3500
6844702290	"5/27/2014"	4e+05	2	1	1470	6120	1	0	2	7	1470	0	1940	98115	47.6914	-122.287	1840	6120
7518500855	"5/4/2015"	658600	4	2	1400	4690	1.5	0	4	7	1400	0	1945	98117	47.6826	-122.378	1400	4690
142000175	"8/22/2014"	625000	3	1.75	2240	6050	1	0	4	8	1250	990	1950	98116	47.5658	-122.4	1720	6050
3869900139	"1/7/2015"	484950	3	2.25	1590	926	3	0	3	8	1590	0	2014	98136	47.5402	-122.387	1640	1321
6126500060	"11/24/2014"	329950	3	1.75	2080	5969	1	0	3	7	1080	1000	1971	98108	47.5474	-122.295	2090	5500
8824900050	"6/12/2014"	656500	4	2	2710	4750	1	0	4	7	1460	1250	1919	98115	47.6756	-122.305	1700	3800
7973202712	"3/24/2015"	130000	2	1	780	5300	1	0	3	6	780	0	1941	98146	47.513	-122.354	780	5300
7628700050	"3/9/2015"	775000	3	2.5	3020	4120	2	0	3	9	2360	660	2008	98126	47.5714	-122.373	2280	4120
4402700593	"4/28/2015"	395000	2	1	1440	7808	1	0	4	7	860	580	1949	98133	47.7431	-122.336	1550	7682
6056111067	"7/7/2014"	230000	3	1.75	1140	1201	2	0	3	8	1140	0	2014	98108	47.5637	-122.295	1210	1552
1370802335	"7/28/2014"	1015000	3	2.5	2920	5629	1	0	5	8	1460	1460	1955	98199	47.642	-122.405	2380	5000
7291700065	"3/26/2015"	455000	4	1.5	1880	11400	1	0	3	7	1280	600	1955	98177	47.7718	-122.381	1880	11400
8118600155	"3/18/2015"	599950	3	1	1680	7910	1	0	3	7	1680	0	1949	98146	47.5085	-122.385	1330	7910
223049087	"6/16/2014"	277000	3	1	1100	8536	1	0	4	7	1100	0	1957	98118	47.5162	-122.261	1570	8040
1980200015	"9/29/2014"	695000	4	3.5	3530	7202	2	0	3	9	2660	870	2000	98177	47.7339	-122.36	2810	8100
9266700256	"10/13/2014"	470000	2	1	1190	5200	1	0	5	7	1190	0	1912	98103	47.6939	-122.348	1550	5100
7950300775	"12/4/2014"	350000	1	1	790	4590	1	0	3	6	790	0	1911	98118	47.5677	-122.285	1070	4590
6300500476	"4/15/2015"	420000	3	2.5	1509	1114	3	0	3	8	1509	0	2014	98133	47.7049	-122.34	1509	2431
2770604920	"9/3/2014"	497000	3	3	2060	1850	2	0	3	8	1400	660	2007	98119	47.6543	-122.373	1910	2951
5606000233	"4/24/2015"	1e+06	5	2.75	1510	5700	2	0	4	7	1510	0	1946	98105	47.6653	-122.27	2190	5700
2218000335	"7/7/2014"	530000	3	1.75	1320	2500	1	0	3	7	870	450	1918	98105	47.6681	-122.305	1580	2750
1825049013	"2/13/2015"	560000	4	2	1380	4048	1.5	0	4	7	1380	0	1906	98103	47.6583	-122.344	1440	3956
8823900290	"3/17/2015"	1400000	9	4	4620	5508	2.5	0	3	11	3870	750	1915	98105	47.6684	-122.309	2710	4320
414100630	"7/29/2014"	335000	3	1	1380	7470	1	0	5	7	1380	0	1965	98133	47.7479	-122.343	1440	7473
9274201807	"8/20/2014"	580000	3	2.5	1590	1937	2.5	0	3	8	1590	0	2004	98116	47.5903	-122.388	1620	2022
2917200675	"1/27/2015"	340000	2	1.75	1500	4158	1	0	4	7	1220	280	1947	98103	47.7006	-122.35	1270	4081
9273200115	"12/17/2014"	1250000	4	2.75	4120	12500	1	0	4	8	2060	2060	1947	98116	47.5914	-122.385	3680	5000
1124000010	"7/11/2014"	5e+05	3	1.5	1320	8100	1	0	4	7	1320	0	1951	98177	47.7194	-122.371	1480	8100
4232902615	"4/28/2015"	819000	3	1	1300	3600	2	0	3	7	1300	0	1900	98119	47.6345	-122.366	2510	4800
9282801030	"9/25/2014"	440000	5	3	2730	6000	1	0	3	8	1470	1260	1979	98178	47.4994	-122.234	2590	6000
952003435	"8/26/2014"	420000	2	1	820	4025	1	0	5	6	820	0	1922	98126	47.5649	-122.38	1410	5750
5276200020	"8/5/2014"	775000	5	2.5	2600	4284	2	0	3	9	2600	0	2014	98136	47.5409	-122.39	1620	5000
1324300290	"12/26/2014"	485000	3	2.75	1670	3330	1.5	0	4	7	1670	0	1925	98107	47.6551	-122.36	1370	5000
226039282	"7/28/2014"	442500	6	2.5	2800	10490	1	0	3	7	1400	1400	1968	98177	47.7735	-122.378	2290	8716
7950302345	"8/15/2014"	345000	3	1	1010	3060	1.5	0	3	6	1010	0	1904	98118	47.5657	-122.285	1330	4590
1346300150	"10/20/2014"	3300000	8	4	7710	11750	3.5	0	5	12	6090	1620	1904	98112	47.6263	-122.314	4210	8325
6909700340	"8/20/2014"	619000	3	2	1990	3000	1.5	0	5	8	1430	560	1927	98144	47.5891	-122.293	1780	5000
3753000030	"5/27/2014"	399950	3	3	1296	1051	3	0	3	8	1296	0	2009	98125	47.7175	-122.284	1520	1939
6762700376	"11/26/2014"	650000	3	2.75	1540	1251	2	0	3	8	1230	310	2002	98102	47.6298	-122.321	1540	1287
7351200050	"12/18/2014"	1335000	4	1.75	2300	13342	1.5	1	3	7	2300	0	1934	98125	47.7308	-122.282	2500	13342
5100404761	"8/13/2014"	547500	3	2	1850	9570	1	0	4	7	950	900	1940	98115	47.697	-122.322	1430	6380
3448000344	"11/12/2014"	599950	5	3	2600	13674	1	0	5	8	1300	1300	1967	98125	47.7176	-122.302	2150	7800
9185700440	"7/28/2014"	2400000	4	3.5	5860	7200	2	0	5	10	3690	2170	1907	98112	47.6287	-122.287	4150	7200
7889601270	"8/21/2014"	382000	4	3.5	2530	3000	2	0	3	8	1850	680	2014	98146	47.4919	-122.336	1470	6000
1781500435	"2/25/2015"	575000	3	1.75	1580	7344	1	0	5	7	1580	0	1911	98126	47.5256	-122.38	1580	6207
1868900775	"5/5/2014"	618500	3	2	1800	5000	1	0	4	7	1080	720	1942	98115	47.6738	-122.297	1800	5000
3586501085	"8/8/2014"	630000	4	2.5	2290	26720	2	0	3	8	2290	0	1977	98177	47.7502	-122.374	2290	26720
6852700279	"6/19/2014"	475000	3	2.5	950	1110	2	0	3	8	950	0	2003	98102	47.6226	-122.319	1230	1215
3879900753	"11/14/2014"	727000	3	2.5	1580	991	3	0	3	9	1580	0	2009	98119	47.6276	-122.359	1610	1297
4077800258	"10/9/2014"	4e+05	3	1	1000	7800	1	0	4	6	860	140	1930	98125	47.7098	-122.283	1700	7800
9222400935	"5/23/2014"	478000	3	1	1280	2580	1.5	0	3	8	1280	0	1910	98115	47.6727	-122.32	1410	3150
2922703260	"7/16/2014"	469000	3	1.75	1680	2400	1.5	0	3	7	1170	510	1929	98117	47.6849	-122.367	1080	4560
4232902335	"8/14/2014"	1200000	5	4	2710	2800	3	0	3	10	2380	330	1974	98119	47.6346	-122.364	1530	3600
3034200275	"8/17/2014"	380000	3	1.75	1240	8611	1	0	4	7	1240	0	1973	98133	47.7175	-122.331	1700	8037
1118001408	"11/24/2014"	2544750	5	4.75	5410	13431	2	0	4	10	5050	360	1941	98112	47.6306	-122.288	3750	11596
3448001412	"4/30/2015"	295000	2	1.5	988	1080	3	0	3	7	988	0	2007	98125	47.7123	-122.301	1128	1080
3856901760	"12/15/2014"	730000	2	1	1860	3400	1	0	3	7	1010	850	1920	98105	47.6714	-122.329	1540	3997
3278602190	"6/11/2014"	350000	3	3.25	1460	1592	2	0	3	8	1130	330	2006	98126	47.5481	-122.374	1560	1701
6819100122	"6/5/2014"	546000	2	1	970	3400	1	0	3	7	970	0	1924	98109	47.6444	-122.357	1180	3600
723049533	"9/30/2014"	271000	4	1.75	1490	9112	1	0	3	6	970	520	1940	98146	47.4991	-122.345	1650	8411
9109000050	"7/9/2014"	275000	3	1	1200	7800	1	0	4	7	1200	0	1954	98126	47.5196	-122.371	1230	7070
7974200822	"5/30/2014"	750000	4	2.75	2600	4674	1	0	3	8	1560	1040	1976	98115	47.6782	-122.286	2600	6099
2025049192	"10/21/2014"	527500	3	2.5	1380	1389	3	0	3	8	1380	0	2008	98102	47.6427	-122.327	1380	1249
9136101776	"9/18/2014"	709000	4	1	1680	4087	1.5	0	3	7	1680	0	1911	98103	47.6667	-122.337	1740	3745
4232903990	"11/19/2014"	770000	3	1	2230	3200	2	0	3	8	1630	600	1918	98109	47.6334	-122.356	2280	5400
3352400004	"1/29/2015"	184500	2	1	720	5880	1	0	3	6	720	0	1940	98178	47.5056	-122.27	1440	7200
3271801090	"4/30/2015"	1175000	4	2	2590	7220	2	0	4	10	2590	0	1930	98199	47.647	-122.41	2530	6380
9158800090	"7/3/2014"	4e+05	4	2.25	2230	7200	1	0	4	7	1300	930	1963	98133	47.7648	-122.33	2010	7752
8080400177	"9/9/2014"	520000	2	1.75	1340	1368	2	0	3	7	1060	280	2006	98122	47.618	-122.311	2480	1707
7812800215	"8/8/2014"	235000	4	1	1500	6360	1.5	0	3	6	1500	0	1944	98178	47.4979	-122.24	1190	6360
5583200345	"5/11/2015"	422000	2	1	750	4000	1	0	4	6	750	0	1926	98118	47.5547	-122.272	1120	5038
510003230	"8/10/2014"	720001	3	2.5	1430	2200	1.5	0	4	7	1430	0	1910	98103	47.6601	-122.331	1740	4275
5418200245	"3/30/2015"	781000	3	1.75	1940	8729	1	0	3	8	1460	480	1960	98125	47.7027	-122.282	2250	9165
3330500925	"2/24/2015"	258305	2	1.5	750	2964	1	0	5	5	750	0	1919	98118	47.5518	-122.277	1350	3090
6821600390	"1/8/2015"	815000	3	2	2310	6000	2	0	4	9	1560	750	1926	98199	47.648	-122.395	2000	6000
809001965	"7/29/2014"	707000	3	1.5	1980	4000	2	0	3	8	1980	0	1919	98109	47.6364	-122.351	1980	3600
6749700004	"3/30/2015"	291000	2	1	840	863	3	0	3	8	840	0	2008	98103	47.6974	-122.349	1110	1190
162500015	"10/20/2014"	362500	5	2	2330	8586	1	0	4	7	1270	1060	1961	98133	47.7671	-122.334	1550	8287
7611200125	"10/23/2014"	467000	2	1.5	1320	10800	1	0	4	8	1320	0	1947	98177	47.7145	-122.367	2120	12040
5101404351	"7/2/2014"	550000	4	2.75	2160	5005	1	0	3	7	1430	730	1987	98115	47.6971	-122.302	1770	5326
7934000090	"2/25/2015"	340000	2	1	690	5200	1	0	3	6	690	0	1918	98136	47.556	-122.395	1380	5700
1769600066	"12/11/2014"	7e+05	3	3.5	3030	11550	2	0	3	8	3030	0	1971	98146	47.5051	-122.381	2340	10560
6378500230	"5/20/2014"	423000	4	1.75	1940	6909	1	0	4	7	970	970	1941	98133	47.7108	-122.352	1460	6906
5144000036	"5/27/2014"	360000	3	1	1050	9206	1.5	0	3	7	1050	0	1954	98125	47.7071	-122.301	1380	6384
2771602420	"6/17/2014"	472000	3	2.5	1180	1262	3	0	3	8	1180	0	2010	98119	47.6381	-122.375	1180	2632
3878900464	"5/4/2015"	229500	2	1.75	1870	6625	1	0	3	7	960	910	1948	98178	47.5071	-122.249	1680	6000
461001615	"2/25/2015"	605000	2	1.75	1760	5000	1	0	4	7	940	820	1927	98117	47.682	-122.372	1530	5000
8032700010	"7/16/2014"	665000	3	2.5	1730	3000	2	0	3	8	1730	0	1996	98103	47.6532	-122.34	1730	1774
2484200080	"7/29/2014"	731100	3	2.5	2060	8778	1	0	3	8	1160	900	1953	98136	47.5245	-122.384	1990	7560
4006000509	"9/16/2014"	333000	3	1	1620	5040	1	0	3	7	1120	500	1964	98118	47.5263	-122.286	1790	6178
1972200428	"6/25/2014"	563500	3	2.5	1400	1312	3.5	0	3	8	1400	0	2007	98103	47.6534	-122.355	1350	1312
2976800796	"9/25/2014"	236000	3	1	1300	5898	1	0	3	7	1300	0	1961	98178	47.5053	-122.255	1320	7619
1895000260	"7/21/2014"	207950	2	2	NA	NA	1	0	3	6	890	0	1917	98118	47.5158	-122.264	1860	5000
955000060	"9/30/2014"	462500	2	2	1690	4200	2	0	3	7	1690	0	1906	98112	47.621	-122.303	1540	4200
5101404170	"11/13/2014"	2e+05	1	0.75	680	9600	1	0	3	5	680	0	1947	98115	47.6964	-122.306	1580	6624
9136102680	"9/23/2014"	626500	3	1.75	1610	3210	1	0	5	7	910	700	1928	98103	47.6656	-122.335	1420	3210
5100401411	"10/27/2014"	485000	4	1	1210	6380	1.5	0	3	7	1210	0	1936	98115	47.6924	-122.321	1340	6380
6431000015	"5/30/2014"	7e+05	4	2.5	2310	3570	1.5	0	3	7	1490	820	1927	98103	47.6889	-122.347	1580	3060
2883200083	"2/2/2015"	424950	2	1.5	1000	1188	3	0	3	8	1000	0	2005	98115	47.6823	-122.327	2300	3500
3692900010	"10/28/2014"	445000	2	1	930	3150	1	0	5	6	930	0	1918	98115	47.6783	-122.298	1900	5000
2883200961	"6/5/2014"	7e+05	3	1.75	1910	4800	1	0	3	7	1080	830	1959	98103	47.6844	-122.332	1750	4800
9530101535	"3/27/2015"	680000	3	1.75	1870	4320	1	0	4	7	970	900	1920	98103	47.6663	-122.357	1810	3900
393000311	"2/25/2015"	286300	3	2.75	2000	6405	1	0	3	8	1260	740	1964	98178	47.5066	-122.259	2130	6510
9524100322	"10/20/2014"	375000	3	2.25	1140	1557	3	0	3	8	1140	0	2007	98103	47.6947	-122.342	1140	1245
7972601235	"2/23/2015"	325000	4	2.25	2460	7620	1	0	3	7	1230	1230	1969	98106	47.5285	-122.345	2090	7620
8129700644	"4/24/2015"	780000	3	4	2080	2250	3	0	3	8	2080	0	1997	98103	47.6598	-122.355	2080	2250
1772600665	"2/25/2015"	562000	3	2	2510	5200	1	0	5	8	1470	1040	1925	98106	47.5631	-122.366	990	5400
4006000423	"1/8/2015"	230000	4	1	1870	14703	1.5	0	3	6	1090	780	1928	98118	47.5274	-122.281	1650	6045
2767604252	"1/12/2015"	344000	1	1.5	760	779	3	0	3	8	760	0	2006	98107	47.6715	-122.382	1290	1189
1370803460	"5/7/2014"	1340000	3	3	2960	5500	2	0	3	10	2440	520	1937	98199	47.6356	-122.402	2960	5876
7186800120	"3/11/2015"	350000	4	3	1780	4228	1	0	3	7	1780	0	1953	98118	47.5488	-122.287	1730	5304
6414600260	"10/30/2014"	345000	2	1	970	10423	1	0	3	7	970	0	1947	98133	47.7252	-122.331	1200	7857
